Site,Link,Name,Author,Publisher,Year,Language
book-ye.com.ua,https://book-ye.com.ua/catalog/tochni-ta-pryrodnychi-nauky/prosta-fizyka-vid-atomnoho-yadra-do-mezhi-vsesvitu/,Проста фізика. Від атомного ядра до межі Всесвіту,"Волтер Левін, Воррен Ґольдштейн",Наш Формат,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/zapysnyky/mij-shchaslyvyj-rik-motyvatsijnyj-shchodennyk-shchaslyvoyi-zhinky/,Мій щасливий рік. Мотиваційний щоденник щасливої Жінки,Л. Муринська,Мандрівець,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/biznes-literatura/pratsyuvaty-na-sebe-yak-ne-prohority-v-malomu-biznesi/,Працювати на себе. Як не прогоріти в малому бізнесі,Майкл Ґербер,Наш Формат,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/suchasna-zarubizhna-proza/pislya/,Після…,Ґійом Мюссо,Клуб Сімейного Дозвілля,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/literaturoznavstvo/250-fishok-shcho-yikh-maye-znaty-pysmennyk/,"250 фішок, що їх має знати письменник",Чак Вендіґ,,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/komp-yuterna-literatura/awesome-digital-ukraine/,Awesome Digital Ukraine,"Гліб Буряк, Андрій Кириленко",Основи,2019,English
book-ye.com.ua,https://book-ye.com.ua/catalog/nekhudozhnya-literatura-inozemnymy-movamy/madeinukraine-shop-eat-travel-2-0/,"#MADEINUKRAINE. Shop, eat, travel 2.0","Юлія Савостіна, Лала Тарапакіна, Юлія Аврора Огородник",Самміт-Книга,2019,English
book-ye.com.ua,https://book-ye.com.ua/catalog/suchasna-zarubizhna-proza/do-krasy/,До краси,Давід Фоенкінос,Видавництво Старого Лева,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/suchasna-zarubizhna-proza/mizh-nebom-i-zemleyu/,Між небом і землею,Марк Леві,Клуб Сімейного Дозвілля,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/kazky/odne-rizdvyane-bazhannya/,Одне різдвяне бажання,Кетрін Ранделл,Жорж,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/menedzhment/konkurentna-perevaha-yak-dosyahaty-stabilno-vysokykh-rezultativ/,Конкурентна перевага. Як досягати стабільно високих результатів,Майкл Портер,Наш Формат,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/filosofiya/mark-tullij-tsitseron-pro-zakony-pro-derzhavu-pro-pryrodu-bohiv/,Марк Туллій Ціцерон. Про закони. Про державу. Про природу богів,,,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/memuary-lysty-shchodennyky/kapitan-pishov-na-obid-korabel-zakhopyly-matrosy/,"Капітан пішов на обід, корабель захопили матроси",,,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/dytyacha-proza/pravdyva-piksi/,Правдива Піксі,Метт Гейґ,Жорж,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/suchasna-ukrayinska-proza/khymernytsya/,Химерниця,Олена Печорна,Клуб Сімейного Дозвілля,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/dytyacha-proza/tayemne-zhyttya-yedynorohiv/,Таємне життя єдинорогів,"Теміса Серафіні, Софі Робін",Видавництво Старого Лева,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/biznes-psykholohiya/tvij-mozok-v-roboti-yak-prypynyty-vidvolikatysya-i-pratsyuvaty-produktyvnishe/,Твій мозок в роботі. Як припинити відволікатися і працювати продуктивніше,Девід Рок,Наш Формат,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/dytyacha-proza/ozero-zahadok/,Озеро загадок,Марюс Марцинкявічюс,Знання,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/detektyvy-dlya-pidlitkiv/po-haryachykh-slidakh-detektyvnyj-kvest/,По гарячих слідах. Детективний квест,Ганс Юрген Пресс,Школа,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/kazky/kryzhane-sertse-podarunkova/,Крижане серце. Подарункова,,Егмонт Україна,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/suchasna-zarubizhna-proza/derevo-roste-u-bruklini/,Дерево росте у Брукліні,Бетті Сміт,Book Chef,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/zhurnaly/svit-u-2020/,Світ у 2020,,,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/dytyacha-proza/myshenya-tim-ne-bijsya/,"Мишеня Тім, не бійся!",Анна Казаліс,Перо,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/suchasna-zarubizhna-proza/bez-merit/,Без Меріт,Коллін Гувер,Vivat,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/dytyachi-entsyklopediyi/dytyacha-entsyklopediya-tila-lyudyny/,Дитяча енциклопедія тіла людини,Клер Гіберт,Vivat,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/pryhodnytska-literatura/klub-chervonykh-kediv-podruhy-forever-knyha-2/,Клуб червоних кедів. Подруги forever! Книга 2,Ана Пунсет,Видавництво Старого Лева,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/pidlitkove-fentezi/knyha-pylu-charivna-dykunka/,Книга пилу. Чарівна дикунка,Філіп Пулман,Nebo BookLab Publishing,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/tochni-ta-pryrodnychi-nauky/burya-v-sklyantsi-vody-zakhoplyva-fizyka-povsyakdennoho-zhyttya/,Буря в склянці води. Захоплива фізика повсякденного життя,Елен Черскі,Клуб Сімейного Дозвілля,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/lyubovni-romany/podaruj-meni-zirku/,Подаруй мені зірку,Джоджо Мойєс,Клуб Сімейного Дозвілля,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/dytyachi-entsyklopediyi/profesor-astrokit-i-svit-atomiv-podorozh-fizykoyu/,Професор Астрокіт і світ атомів. Подорож фізикою,Домінік Воллімен,Видавництво Старого Лева,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/zhakhy-trylery/grishna/,Грішна,Тесс Ґеррітсен,Клуб Сімейного Дозвілля,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/psykholohiya/chemni-divchatka-potraplyayut-u-raj-pohani-kudy-zabazhayut/,"Чемні дівчатка потрапляють у Рай, погані - куди забажають",Уте Ергардт,Клуб Сімейного Дозвілля,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/zarubizhna-klasyka/nich-u-lisaboni/,Ніч у Лісабоні,,Клуб Сімейного Дозвілля,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/psykholohiya/spijmaj-dzen-zhyttya-yaponski-praktyky-shcho-vedut-do-spokoyu-ta-radosti/,"Спіймай дзен життя. Японські практики, що ведуть до спокою та радості",Шинмьо Масуно,Клуб Сімейного Дозвілля,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/dytyacha-proza/ajsedora-mun-i-zymovi-chary/,Айседора Мун і зимові чари,Гарріет Мункастер,Vivat,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/psykholohiya/nemyslyme-9-istorij-pro-lyudej-z-dyvovyzhnym-mozkom/,Немислиме. 9 історій про людей з дивовижним мозком,Гелен Томсон,Наш Формат,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/komiksy/vichni/,Вічні,"Ніл Ґейман, Джон Роміта-молодший",Molfar Comics,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/suchasna-zarubizhna-proza/ya-khochu-dodomu/,Я хочу додому,,Book Chef,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/komiksy/lyudyna-pavuk-5-istorij-spider-man/,Людина-павук. 5 історій (Spider-man),,Егмонт Україна,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/fentezi/pavutynnya-chaklunskoho-svitu-knyha-2/,Павутиння чаклунського світу. Книга 2,Андре Нортон,Клуб Сімейного Дозвілля,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/dytyachi-naklejky/vesele-rizdvo-nalipky-dlya-najmenshykh/,Веселе Різдво. Наліпки для найменших,Юлія Сікора,УЛА,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/kazky/lehendy-z-mandriv/,Легенди з мандрів,Анна Дьоміна,Гамазин,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/biohrafiyi-vidomykh-lyudej/ya-nina/,"Я, Ніна","Яніна Соколова, Ольга Купріян",#книголав,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/memuary-lysty-shchodennyky/bude-bolyache-tayemni-shchodennyky-likarya-ordynatora/,Буде боляче: таємні щоденники лікаря-ординатора,Адам Кэй,Vivat,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/lyubovni-romany-dlya-pidlitkiv/divchyna-onlajn-u-turne/,Дівчина Онлайн у турне,Зої Заґґ,Видавництво Старого Лева,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/psykholohiya/pryborkaj-svoyikh-drakoniv-yak-peretvoryty-nedoliky-na-perevahy/,Приборкай своїх драконів. Як перетворити недоліки на переваги,Хосе Стівенс,Клуб Сімейного Дозвілля,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/khobi/shkola-rizdva-rizdvyanyj-putivnyk-po-lvovu/,Школа Різдва. Різдвяний путівник по Львову,Ярина Винницька,Terra Incognita,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/biznes-psykholohiya/spershu-skazhy-ni-instrumenty-profesijnoho-perehovornyka/,"Спершу скажи ""НІ"". Інструменти професійного переговорника",Джим Кемп,Наш Формат,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/pidlitkove-fentezi/khroniky-narniyi-povna-istoriya-charivnoho-svitu/,Хроніки Нарнії. Повна історія чарівного світу,Клайв Стейплз Льюїс,Клуб Сімейного Дозвілля,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/suchasna-ukrayinska-proza/zabuta-melodiya/,Забута мелодія,Оксана Сайко,Видавництво Старого Лева,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/detektyvy/falko-knyha-1/,Фалько. Книга 1,Артуро Перес-Реверте,,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/detektyvy-dlya-pidlitkiv/pryhody-chornoyi-ruky-detektyvnyj-kvest/,"Пригоди ""Чорної руки"". Детективний квест",Ганс Юрген Пресс,Школа,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/rozvyvalni-knyzhky/kryzhane-sertse-2-knyzhka-rozvyvajka-nalipky-vseredyni/,Крижане Серце 2. Книжка-розвивайка. Наліпки всередині,,Егмонт Україна,2018,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/suchasna-zarubizhna-proza/muzyka-vody/,Музика води,Том Корагесан Бойл,Клуб Сімейного Дозвілля,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/istoriosofiya/omriyanyj-rym/,Омріяний Рим,Борис Джонсон,Vivat,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/zapysnyky/planuvalnyk-kota-inzhyra-z-hodynnykom/,Планувальник кота Інжира (з годинником),,Мандрівець,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/kazky/10-kazok-na-nich-nabir-dlya-khlopchykiv/,10 казок на ніч. Набір для хлопчиків,,Егмонт Україна,2018,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/klasychna-zarubizhna-poeziya/pisni-nevynnosti-i-dosvidu/,Пісні Невинності і Досвіду,,,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/zhakhy-trylery/doktor-son-roman/,Доктор Сон: роман,Стівен Кінг,Клуб Сімейного Дозвілля,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/psykholohiya/khochete-pro-tse-pohovoryty-notatky-psykhoterapevta-v-58-seansakh/,Хочете про це поговорити? Нотатки психотерапевта в 58 сеансах,Лорі Ґоттліб,Book Chef,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/psykholohiya/syla-produktyvnosti-yak-podolaty-prokrastynatsiyu/,Сила продуктивності. Як подолати прокрастинацію,Стів Скотт,Клуб Сімейного Дозвілля,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/fantastyka/uteryannyj-talant/,Утерянный талант,Макс Стрикс,Гамазин,2019,Russian
book-ye.com.ua,https://book-ye.com.ua/catalog/detektyvy-dlya-pidlitkiv/penni-pepper-use-pid-kontrolem-knyha-1/,Пенні Пеппер. Усе під контролем. Книга 1,"Ульріке Райленс, Ліза Генш",Vivat,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/lyubovni-romany/povelytelka-likhtariv/,Повелителька ліхтарів,Олена Волинська,Клуб Сімейного Дозвілля,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/biznes-psykholohiya/netvorkinh-dlya-introvertiv-porady-dlya-komfortnoyi-ta-efektyvnoyi-komunikatsiyi/,Нетворкінг для інтровертів. Поради для комфортної та ефективної комунікації,Карен Вікрі,Vivat,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/dytyachi-entsyklopediyi/malenki-doslidnyky-komashky/,Маленькі дослідники: Комашки,"Рут Мартін, Аллан Сандерс",#книголав,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/dytyachi-entsyklopediyi/dytyacha-entsyklopediya-nauky/,Дитяча енциклопедія науки,Джайлс Сперроу,Vivat,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/suchasna-ukrayinska-proza/obitnytsya/,Обітниця,Володимир Лис,Клуб Сімейного Дозвілля,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/zhurnaly/zhurnal-kino-teatr-1-147-2020/,"Журнал ""Кіно-Театр"" №1 (147) 2020",,,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/psykholohiya/uspishni-yak-my-dosyahayemo-mety/,Успішні. Як ми досягаємо мети,Гайді Грант-Галворсон,Наш Формат,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/zhurnalistyka-reportazhi/ostanni-ukrayintsi-polshchi/,Останні українці Польщі,Олег Криштопа,Discursus,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/inshe/normalno-pro-kosmetyku/,Нормально про косметику,"Маша Ворслав, Адель Міфтахова",Book Chef,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/dytyacha-proza/mortina-ta-prymarnyj-druh-knyha-3/,Мортіна та примарний друг. Книга 3,Барбара Кантіні,Школа,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/dytyacha-proza/vahoviz-prychip-i-novorichna-yalynka/,"Ваговіз, причіп і новорічна ялинка",Анастасія Орлова,Школа,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/kazky/kryzhane-sertse-5-istorij/,Крижане серце. 5 історій,,Егмонт Україна,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/filosofiya/boetsij-rozrada-vid-filosofiyi/,Боецій. Розрада від філософії,,,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/zarubizhna-klasyka/berlin-aleksanderplats/,Берлін Александерплац,Альфред Деблін,Видавництво Жупанського,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/tochni-ta-pryrodnychi-nauky/zlamaty-dnk-redahuvannya-henoma-ta-kontrol-nad-evolyutsiyeyu/,Зламати ДНК. Редагування генома та контроль над еволюцією,"Дженніфер Дудна, Семюель Стернберґ",Наш Формат,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/sumky/eko-sumka-bavovnyana-vse-svoye-noshu-z-soboyu/,"Еко-сумка бавовняна ""Все своє ношу з собою""",,,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/zarubizhna-klasyka/try-tovaryshi-chornyj-obelisk/,Три товариші. Чорний обеліск,,Клуб Сімейного Дозвілля,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/pidruchnyky-ta-posibnyky/flesh-kartky-dlya-vyvchennya-yurydychnoyi-anhlijskoyi-legal-english/,Флеш-картки для вивчення юридичної англійської Legal English,,English Student,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/pidruchnyky-ta-posibnyky/flesh-kartky-dlya-vyvchennya-yurydychnoyi-anhlijskoyi-legal-english/,Флеш-картки для вивчення юридичної англійської Legal English,,English Student,2019,English
book-ye.com.ua,https://book-ye.com.ua/catalog/dytyacha-proza/myshenya-tim-ide-do-dytyachoho-sadochka/,Мишеня Тім іде до дитячого садочка,Анна Казаліс,Перо,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/dytyacha-proza/mortina-ta-veredlyvyj-kuzen/,Мортіна та вередливий кузен,Барбара Кантіні,Школа,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/dytyachi-entsyklopediyi/yak-zmajstruvaty-starshoho-brata/,Як змайструвати старшого брата,Анаїс Вожеляд,Ранок,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/kazky/rizdvyane-dyvo/,Різдвяне диво,Тетяна Клапчук,Торсінг,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/komp-yuterni-ihry/minecraft-stiker-buk-nyzhnij-svit-i-kraj/,Minecraft. Стікер-бук. Нижній світ і Край,Стефані Мілтон,,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/dlya-marketolohiv/mva-za-10-dniv/,МВА за 10 днів,Стівен Сільбіґер,Видавництво Старого Лева,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/zarubizhna-klasyka/psykholohichni-romany-agaty-kristi-meri-vestmakott-komplekt-iz-3-knyh/,"Психологічні романи Аґати Крісті (Мері Вестмакотт, комплект із 3 книг)","Мері Вестмакотт, Аґата Крісті",Snowdrop,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/sumky/eko-sumka-bavovnyana-nesu-durnytsi-ale-ne-plastyk-/,"Еко-сумка бавовняна ""Несу дурниці (але не пластик)""",,,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/vijskova-istoriya/i-rozverzlosya-peklo-svit-u-vijni-1939-1945-rokiv/,І розверзлося пекло… Світ у війні 1939-1945 років,Макс Гейстінґс,Клуб Сімейного Дозвілля,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/dytyacha-proza/ajsedora-mun-ide-na-yarmarok/,Айседора Мун іде на ярмарок,Гарріет Мункастер,Vivat,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/zhurnaly/zhurnal-lokalna-istoriya-9-2019/,"Журнал ""Локальна історія"" №9 (2019)",,УГА,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/psykholohiya/pastka-prystrasti-yak-yiyi-unyknuty-ta-zdobuty-shchastya-v-kokhanni/,Пастка пристрасті. Як її уникнути та здобути щастя в коханні,"Дін Деліс, Кассандра Філліпс",Vivat,2020,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/psykholohiya/ne-bozhevolij-na-roboti/,Не божеволій на роботі!,"Джейсон Фрайд, Девід Хайнемайєр Хенссон",Клуб Сімейного Дозвілля,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/zapysnyky/serjoznyj-planivnyk-naspravdi-ni/,Серйозний планівник (насправді ні),,,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/yurydychna-literatura/yurydychna-profesiya-praktyka-pravda-majster-klas-molodym-yurystam/,"Юридична професія практика, правда. Майстер-клас молодим юристам","Ігор Бердан, Анастасія Москаленко",Кондор,2019,Ukrainian
book-ye.com.ua,https://book-ye.com.ua/catalog/menedzhment/pryvitajte-svoyikh-khejteriv/,Привітайте своїх хейтерів,Джей Бер,,2019,Ukrainian
